Unnamed: 0,sexo,tipo_de_emprendimiento,idea_negocio,barrio,estrato,comuna_ciudadano,fecha_de_beneficio,monto_del_credito,línea_credito
3744,femenino,comercio,variedades,doce de octubre no.1,2,6.0,27/09/2018,3000000.0,microempresarial
3745,femenino,industria,fabrica de ,manrique central no. 2,3,3.0,7/12/2016,5000000.0,microempresarial
3746,masculino,comercio,distribuidora de ,belen,3,16.0,8/11/2018,7800000.0,microempresarial
3747,femenino,comercio,tienda,andalucia,2,2.0,6/06/2019,8000000.0,microempresarial
3748,masculino,comercio,comidas rapidas,aranjuez,3,4.0,27/07/2018,7800000.0,microempresarial
3749,masculino,industria,fabrica de ,lopez de mesa,3,7.0,5/04/2017,6000000.0,microempresarial
3750,femenino,industria,fabrica de ,cabecera san antonio ,3,80.0,18/04/2017,7300000.0,microempresarial
3751,masculino,nan,tienda,cabecera san cristobal,2,5.0,2019/02/6,4000000.0,microempresarial
3752,femenino,comercio,tienda,manrique central no. 2,1,3.0,30/03/2016,6000000.0,microempresarial
3753,masculino,industria,fabrica de ,belen,2,16.0,3/07/2018,5700000.0,microempresarial
3754,femenino,comercio,tienda,la milagrosa,3,9.0,14/02/2018,7800000.0,microempresarial
3755,masculino,comercio,distribuidora de ,manrique central no. 1,2,4.0,27/11/2018,2500000.0,microempresarial
3756,femenino,industria,fabrica de ,castilla,3,5.0,17/05/2018,7500000.0,microempresarial
3757,femenino,comercio,comidas rapidas,doce de octubre no.1,2,6.0,12/04/2018,2000000.0,microempresarial
3758,femenino,servicio,publicidad y ,san javier no.1,3,13.0,12/12/2017,4000000.0,microempresarial
3759,masculino,comercio,variedades,nan,2,8.0,24/07/2018,4500000.0,microempresarial
3760,femenino,comercio,almacen de ropa en ,aranjuez,3,4.0,6/04/2018,7000000.0,microempresarial
3761,femenino,servicio,peluqueria,villa niza,2,2.0,5/04/2018,5000000.0,microempresarial
3762,femenino,industria,panaderia,san javier no.1,3,13.0,1/02/2016,10000000.0,juridica y cap.semilla
3763,femenino,comercio,variedades,castilla,3,5.0,6/06/2018,7000000.0,microempresarial
3764,femenino,comercio,tienda,robledo,2,7.0,9/05/2018,6000000.0,microempresarial
3765,femenino,comercio,variedades,buenos aires,3,9.0,9/05/2017,7377000.0,microempresarial
3766,masculino,industria,fabrica de ,enciso,3,8.0,28/10/2016,6894000.0,microempresarial
3767,masculino,comercio,barberia,robledo,2,7.0,12/06/2018,7800000.0,microempresarial
3768,femenino,comercio,variedades,moravia,2,4.0,8/11/2016,3000000.0,microempresarial
3769,femenino,nan,reciclaje,santa teresita,2,12.0,7/04/2017,7370000.0,microempresarial
3770,femenino,comercio,variedades,la sierra,2,8.0,6/07/2017,7000000.0,microempresarial
3771,femenino,comercio,distribuidora de ,robledo,2,7.0,15/03/2018,5000000.0,microempresarial
3772,masculino,comercio,variedades,buenos aires,3,9.0,3/06/2016,6890000.0,microempresarial
3773,femenino,comercio,almacen de ropa en ,antonio nariño,2,13.0,1/06/2018,7800000.0,microempresarial
3774,femenino,comercio,productos de belleza,castilla,2,5.0,18/08/2017,5000000.0,microempresarial
3775,masculino,comercio,comidas rapidas,barrio caicedo,1,9.0,3/10/2018,7500000.0,microempresarial
3776,femenino,servicio,variedades,robledo,3,7.0,2017/06/8,7377000.0,microempresarial
3777,femenino,industria,fabrica de ,robledo,2,7.0,16/02/2017,5000000.0,microempresarial
3778,femenino,servicio,almacen de ropa en ,san jose de la cima no. ,2,3.0,2019/06/6,5000000.0,microempresarial
3779,masculino,comercio,tienda,la milagrosa,2,9.0,7/05/2019,8200000.0,microempresarial
3780,masculino,servicio,drogueria,cabecera-san-cristobal,2,60.0,12/07/2018,7800000.0,microempresarial
3781,femenino,comercio,tienda,popular,1,1.0,25/05/2018,2000000.0,microempresarial
3782,masculino,comercio,ferreteria,manrique oriental,2,nan,19/01/2016,5000000.0,microempresarial
3783,femenino,comercio,almacen de ropa en ,manrique oriental,3,3.0,24/01/2017,2000000.0,microempresarial
3784,masculino,comercio,panaderia,campo amor,2,15.0,18/06/2018,7800000.0,microempresarial
3785,masculino,servicio,organización y ,pedregal,2,6.0,24/03/2017,1500000.0,microempresarial
3786,masculino,comercio,gimnasio,calasanz,2,12.0,26/04/2017,30000000.0,empresarial ed. 
3787,femenino,comercio,variedades,pedregal,3,nan,4/02/2016,6800000.0,microempresarial
3788,masculino,servicio,mantenimiento en ,el salvador,3,9.0,29/08/2018,5000000.0,microempresarial
3789,femenino,comercio,tienda,boston,3,10.0,14/02/2018,7800000.0,microempresarial
3790,femenino,comercio,comidas rapidas,sevilla,3,4.0,11/07/2018,3000000.0,microempresarial
3791,masculino,comercio,licorera,el salvador,3,9.0,2016/11/22,6890000.0,microempresarial
3792,masculino,servicio,organización y ,barrio caicedo,1,9.0,11/10/2018,7000000.0,microempresarial
3793,masculino,comercio,comidas rapidas,belen,3,16.0,2/05/2018,3500000.0,microempresarial
3794,femenino,comercio,comidas rapidas,robledo,2,7.0,5/09/2018,6000000.0,microempresarial
3795,masculino,servicio,peluqueria,campo valdes no. 1,3,4.0,7/06/2017,7377000.0,microempresarial
3796,femenino,servicio,restaurante,cabecera san antonio ,2,80.0,2/11/2016,6800000.0,microempresarial
3797,masculino,servicio,mantenimiento en ,la america,3,12.0,10/05/2016,6890000.0,microempresarial
3798,femenino,comercio,drogueria,santander,2,6.0,24/05/2016,4500000.0,microempresarial
3799,masculino,industria,fabrica de ,santo domingo savio ,1,1.0,29/05/2018,7800000.0,microempresarial
3800,femenino,industria,fabrica de ,calasanz parte alta,2,12.0,2/08/2017,7000000.0,microempresarial
3801,femenino,servicio,peluqueria,santa cruz,2,2.0,14/03/2018,2000000.0,microempresarial
3802,masculino,servicio,peluqueria,belen,2,16.0,22/02/2018,4000000.0,microempresarial
3803,femenino,comercio,tienda,manrique central no. 2,3,3.0,2017/08/4,7000000.0,microempresarial
3804,femenino,servicio,peluqueria,picacho,1,6.0,6/12/2017,5000000.0,microempresarial
3805,femenino,industria,variedades,villa hermosa,3,nan,1/02/2016,6890000.0,microempresarial
3806,masculino,comercio,comidas rapidas,moscu no. 1,1,2.0,22/02/2018,7800000.0,microempresarial
3807,femenino,comercio,comidas rapidas,andalucia,1,2.0,23/05/2017,7000000.0,microempresarial
3809,femenino,servicio,peluqueria,belen,3,16.0,12/12/2017,3500000.0,microempresarial
3810,femenino,comercio,miscelanea,buenos aires,2,9.0,5/08/2017,5000000.0,microempresarial
3811,femenino,comercio,fabrica de ,tricentenario,3,5.0,15/05/2017,7377000.0,microempresarial
3812,masculino,comercio,fabrica de calzado,barrio caicedo,1,9.0,4/12/2018,7000000.0,microempresarial
3813,femenino,comercio,tienda,alfonso lopez,2,5.0,6/06/2019,7500000.0,microempresarial
3814,femenino,industria,fabrica de ,san antonio,3,8.0,28/05/2019,8000000.0,microempresarial
3815,femenino,industria,fabrica de velas,aranjuez,3,4.0,20/05/2016,1500000.0,microempresarial
3816,femenino,industria,fabrica de ,aures no. 2,2,7.0,22/05/2017,1500000.0,microempresarial
3817,masculino,comercio,variedades,doce de octubre no.1,2,6.0,12/12/2017,6000000.0,microempresarial
3818,femenino,comercio,miscelanea,manrique central no. 2,2,3.0,28/06/2017,7000000.0,microempresarial
3819,femenino,comercio,variedades,castilla,3,5.0,7/09/2017,73000000.0,microempresarial
3820,femenino,comercio,variedades,guayabal,3,15.0,6/12/2018,1000000.0,microempresarial
3821,femenino,comercio,comidas rapidas,manrique central no. 1,2,4.0,2018/03/13,3000000.0,microempresarial
3822,femenino,comercio,peluqueria,pedregal,3,6.0,8/06/2017,7000000.0,microempresarial
3823,masculino,servicio,fabrica_de_colchones,robledo,2,7.0,11/10/2018,7800000.0,microempresarial
3825,masculino,servicio,comidas rapidas,belen,3,16.0,14/09/2017,2500000.0,microempresarial
3826,masculino,comercio,tienda,kennedy,2,6.0,27/09/2018,5000000.0,microempresarial
3827,masculino,comercio,almacen de ropa en ,manrique central no. 1,1,4.0,9/03/2018,4500000.0,microempresarial
3828,masculino,industria,fabrica de ,el salado,2,9.0,26/02/2018,5000000.0,microempresarial
3829,masculino,industria,fabrica de ,la pradera,2,13.0,3/09/2018,6000000.0,microempresarial
3830,femenino,servicio,cafe e internet,pedregal,2,6.0,5/07/2016,2000000.0,microempresarial
3831,femenino,industria,fabrica de ,villatina,2,8.0,15/03/2016,6890000.0,microempresarial
3832,femenino,industria,fabrica de ,cabecera san cristobal,3,60.0,2017/02/17,5000000.0,microempresarial
3833,masculino,servicio,mantenimiento en ,santa elena central,2,90.0,5/12/2018,7812000.0,microempresarial
3834,femenino,industria,fabrica de ,robledo,2,7.0,19/04/2018,5000000.0,microempresarial
3835,femenino,industria,fabrica de ,cabecera san cristobal,2,60.0,21/09/2017,4500000.0,microempresarial
3836,femenino,comercio,tienda,san javier no.1,3,13.0,1/06/2018,4000000.0,microempresarial
3837,femenino,comercio,papeleria,belen,3,16.0,11/07/2018,5500000.0,microempresarial
3838,femenino,comercio,variedades,san javier no.1,2,13.0,4/01/2019,6000000.0,microempresarial
3839,masculino,servicio,recreativo-educativo,robledo,2,7.0,6/03/2018,2300000.0,microempresarial
3840,masculino,servicio,taller de electronica,altavista,2,16.0,1/03/2018,5000000.0,microempresarial
3841,femenino,comercio,variedades,boyaca,3,5.0,31/01/2019,8200000.0,microempresarial
3842,masculino,servicio,charcuteria,cabecera san cristobal,3,60.0,3/01/2018,7300000.0,microempresarial
3843,femenino,servicio,comidas rapidas,robledo,2,7.0,1/03/2016,4000000.0,microempresarial
3844,femenino,comercio,tienda,la sierra,1,8.0,18/10/2018,4000000.0,microempresarial
3845,femenino,comercio,papeleria,san javier no.1,2,13.0,13/11/2018,7800000.0,microempresarial
3846,femenino,industria,fabrica de ,juan xxiii la quiebra,1,13.0,1/03/2018,5500000.0,microempresarial
3847,femenino,industria,fabrica de ,cabecera san antonio ,2,80.0,21/10/2016,6500000.0,microempresarial
3848,femenino,comercio,restaurante,moravia,2,4.0,2018/09/5,7000000.0,microempresarial
3849,femenino,comercio,variedades,cabecera san antonio ,2,80.0,27/03/2017,7377000.0,microempresarial
3850,femenino,comercio,papeleria,doce de octubre no.1,1,6.0,1/03/2017,7377000.0,microempresarial
3851,masculino,comercio,almacen de ropa en ,palermo,2,4.0,2017/11/14,4400000.0,microempresarial
3852,femenino,comercio,fabrica de ,san javier no.1,2,13.0,1/12/2016,5300000.0,microempresarial
3853,masculino,comercio,ferreteria,aranjuez,3,4.0,25/08/2016,5000000.0,microempresarial
3854,masculino,servicio,carpinteria,manrique central no. 2,2,3.0,31/05/2018,6000000.0,microempresarial
3855,femenino,comercio,almacen de ropa en ,manrique central no. 1,2,4.0,4/09/2017,3500000.0,microempresarial
3856,femenino,comercio,joyeria,la floresta,2,12.0,31/10/2017,6400000.0,microempresarial
3857,femenino,servicio,peluqueria,buenos-aires,3,9.0,8/05/2019,8281000.0,microempresarial
3858,masculino,servicio,gimnasio,robledo,2,7.0,21/11/2017,2000000.0,empresarial ed. 
3859,masculino,comercio,legumbreria,popular,1,1.0,24/08/2017,1000000.0,microempresarial
3861,femenino,comercio,almacen de ropa en ,palmitas,2,50.0,25/04/2017,2000000.0,microempresarial
3862,masculino,industria,fabrica de ,campo valdes no. 2,1,3.0,2018/07/6,7000000.0,microempresarial
3863,femenino,industria,fabrica de ,belen,3,16.0,23/03/2017,4000000.0,microempresarial
3864,femenino,industria,fabrica de ,aranjuez,3,4.0,2017/10/24,5500000.0,microempresarial
3865,masculino,servicio,barberia,pedregal,2,6.0,26/09/2017,7370000.0,microempresarial
3866,femenino,comercio,bares,manrique central no. 1,2,4.0,27/11/2017,7300000.0,microempresarial
3867,femenino,industria,fabrica de ,cabecera san cristobal,2,60.0,25/10/2018,7800000.0,microempresarial
3868,femenino,comercio,comidas rapidas,la sierra,1,8.0,25/07/2018,2000000.0,microempresarial
3869,femenino,comercio,charcuteria,moravia,2,4.0,18/11/2016,2000000.0,microempresarial
3870,femenino,servicio,cafe e internet,buenos aires,3,9.0,5/12/2016,6890000.0,microempresarial
3871,femenino,servicio,papeleria,robledo,3,nan,2016/02/6,5000000.0,microempresarial
3872,masculino,comercio,joyeria,san javier no.1,2,13.0,21/11/2017,7377000.0,microempresarial
3873,femenino,industria,fabrica de ,la floresta,3,12.0,1/03/2018,4000000.0,microempresarial
3874,masculino,comercio,tienda,manrique central no. 1,2,4.0,29/08/2018,1000000.0,microempresarial
3875,masculino,servicio,variedades,robledo,2,7.0,30/12/2016,4000000.0,microempresarial
3876,femenino,comercio,miscelanea,guayabal,3,15.0,3/02/2017,7000000.0,microempresarial
3877,femenino,comercio,papeleria,caribe,3,5.0,7/06/2017,7000000.0,microempresarial
3878,femenino,comercio,fabrica de productos ,loreto,3,9.0,7/03/2018,7800000.0,microempresarial
3879,masculino,comercio,venta de calzado,pedregal,3,6.0,21/06/2016,3500000.0,microempresarial
3880,femenino,comercio,almacen de ropa en ,el pinal,2,8.0,16/10/2018,7800000.0,microempresarial
3881,femenino,agropecuaria,sembrados,cabecera san cristobal,2,60.0,22/02/2019,15000000.0,microempresarial
3882,femenino,comercio,comidas rapidas,buenos aires,3,9.0,31/08/2016,6890000.0,microempresarial
3883,femenino,industria,fabrica de ,playon de los ,2,2.0,21/11/2018,7800000.0,microempresarial
3884,femenino,industria,fabrica de ,san javier no.1,1,13.0,2016/06/22,6800000.0,microempresarial
3885,femenino,comercio,distribuidora de ,blanquizal,1,13.0,7/09/2017,7300000.0,microempresarial
3886,femenino,comercio,variedades,calasanz,2,12.0,8/11/2018,3000000.0,microempresarial
3887,femenino,comercio,distribuidora-de-,aranjuez,3,nan,25/01/2016,6800000.0,microempresarial
3888,femenino,comercio,charcuteria,villa hermosa,2,8.0,21/04/2016,4000000.0,microempresarial
3889,femenino,servicio,peluqueria,aranjuez,3,4.0,1/09/2017,7000000.0,microempresarial
3890,masculino,industria,montallantas,la milagrosa,3,9.0,5/10/2017,6800000.0,microempresarial
3891,masculino,industria,fabrica de traperos,belen,2,16.0,29/05/2019,5000000.0,microempresarial
3892,masculino,comercio,variedades,manrique central no. 1,2,4.0,7/11/2017,248896.0,microempresarial
3893,femenino,comercio,criadero de animales ,pablo vi,2,2.0,26/02/2019,6000000.0,microempresarial
3894,femenino,servicio,peluqueria,barrio caicedo,1,9.0,22/01/2018,3000000.0,microempresarial
3895,masculino,servicio,servicios ,robledo,2,7.0,11/02/2019,7800000.0,microempresarial
3896,masculino,comercio,tienda,manrique central no. 2,2,3.0,30/11/2016,6000000.0,microempresarial
3897,femenino,industria,fabrica de ,robledo,2,7.0,16/02/2017,5000000.0,microempresarial
3898,masculino,comercio,tienda,moravia,2,4.0,15/03/2016,6890000.0,microempresarial
3899,masculino,comercio,variedades,andalucia,2,2.0,2018/08/17,7800000.0,microempresarial
3900,femenino,comercio,comidas rapidas,manrique oriental,1,3.0,10/05/2018,5000000.0,microempresarial
3901,masculino,comercio,variedades,robledo,2,7.0,24/07/2017,7000000.0,microempresarial
3902,femenino,industria,fabrica de calzado,santo domingo savio ,1,1.0,19/05/2017,7300000.0,microempresarial
3903,masculino,industria,fabrica de repuestos ,aranjuez,2,4.0,12/02/2018,3000000.0,microempresarial
3904,femenino,industria,fabrica de ,progreso,1,5.0,5/07/2018,6000000.0,microempresarial
3905,femenino,comercio,restaurante,la milagrosa,2,9.0,27/02/2019,8200000.0,microempresarial
3906,femenino,comercio,comidas rapidas,manrique central no. 1,2,4.0,29/11/2018,2000000.0,microempresarial
3907,femenino,comercio,variedades,centro admtivo,1,10.0,24/01/2018,3600000.0,microempresarial
3908,femenino,industria,fabrica de ,popular,2,1.0,2/11/2018,7800000.0,microempresarial
3909,femenino,comercio,miscelanea,cabecera san cristobal,2,60.0,2018/04/4,7800000.0,microempresarial
3910,femenino,comercio,variedades,aranjuez,3,nan,25/01/2016,2000000.0,microempresarial
3911,masculino,comercio,fabrica de calzado,enciso,3,8.0,10/02/2017,7377000.0,microempresarial
3912,femenino,comercio,peluqueria,robledo,2,7.0,22/01/2019,8000000.0,microempresarial
3913,femenino,comercio,tienda,carpinelo,1,1.0,2018/11/21,7800000.0,microempresarial
3914,femenino,comercio,almacen de ropa en ,la loma,2,60.0,6/06/2018,5000000.0,microempresarial
3915,masculino,comercio,tienda,belen,2,16.0,2/02/2017,7377000.0,microempresarial
3916,femenino,comercio,comidas rapidas,santander,1,6.0,30/04/2019,4000000.0,microempresarial
3917,masculino,industria,fabrica de calzado,la milagrosa,3,9.0,19/05/2017,7000000.0,microempresarial
3918,femenino,comercio,restaurante,moravia,1,4.0,4/09/2017,7370000.0,microempresarial
3919,masculino,servicio,publicidad y ,villa hermosa,2,8.0,2/11/2018,7800000.0,microempresarial
3920,femenino,industria,fabrica de ,francisco antonio zea,2,2.0,4/09/2017,6000000.0,microempresarial
3921,femenino,comercio,variedades,la candelaria,3,10.0,18/02/2016,3000000.0,microempresarial
3922,femenino,comercio,tienda,san javier no.1,2,13.0,8/02/2018,7800000.0,microempresarial
3923,masculino,industria,fabrica de ,buenos aires,2,9.0,29/03/2017,7377000.0,microempresarial
3925,femenino,comercio,comidas rapidas,belencito,2,13.0,2018/11/22,3000000.0,microempresarial
3926,femenino,comercio,variedades,castilla,3,nan,6/07/2018,6500000.0,microempresarial
3927,femenino,comercio,variedades,manrique central no. 1,3,4.0,2018/09/3,7800000.0,microempresarial
3928,femenino,comercio,variedades,manrique oriental,2,3.0,18/01/2018,2000000.0,microempresarial
3929,femenino,comercio,variedades,suburbano altavista,1,70.0,2019/06/19,6000000.0,microempresarial
3930,femenino,industria,fabrica de ,cabecera san cristobal,3,60.0,8/04/2019,8000000.0,microempresarial
3931,femenino,industria,fabrica de ,granizal,2,1.0,2/11/2018,1500000.0,microempresarial
3932,masculino,comercio,tienda,robledo,1,7.0,18/12/2017,5000000.0,microempresarial
3933,masculino,comercio,tienda,manrique central no. 1,1,4.0,16/08/2017,5000000.0,microempresarial
3934,masculino,servicio,publicidad y ,guayabal,3,15.0,13/12/2016,7583994.0,empresarial ed. 
3935,femenino,comercio,tienda de helados,doce de octubre no.1,2,6.0,14/08/2017,2000000.0,microempresarial
3936,femenino,nan,fabrica de calzado,aranjuez,3,4.0,14/12/2016,4000000.0,microempresarial
3937,masculino,comercio,comidas rapidas,guayabal,3,15.0,9/07/2018,3000000.0,microempresarial
3938,masculino,comercio,almacen de ropa en ,manrique oriental,2,3.0,28/02/2018,7000000.0,microempresarial
3940,femenino,comercio,tienda,doce de octubre no.1,2,6.0,30/01/2018,3500000.0,microempresarial
3941,masculino,servicio,peluqueria,aranjuez,3,4.0,3/03/2017,6000000.0,microempresarial
3942,femenino,comercio,tienda,manrique central no. 1,2,4.0,5/09/2016,6890000.0,microempresarial
